name,address,type,product
(주)무학중리공장,경상남도 창원시 마산회원구 내서읍 중리공단로4길 26-56 ((주)무학중리공장창고) (총 2 필지) 외 1필지,기타 증류주 및 합성주 제조업 외 1 종,"매실주, 과실주"
(주)보성레미콘,경상남도 창원시 의창구 북면 내곡리 1336-5번지 외 1필지 외 1필지,레미콘 제조업,레미콘
(주)브이이이,경상남도 창원시 의창구 대산면 봉강가술로 594 (총 4 필지) 외 3필지,주형 및 금형 제조업,펌프부품용 목형
(주)삼양가방,"경상남도 창원시 마산회원구 삼호로 263 (회성동, 주택) 외 1필지",가방 및 기타 보호용 케이스 제조업,가방
(주)삼정,경상남도 창원시 의창구 북면 감계리 -번지 43B19L 외 1필지 외 1필지,금속탱크 및 저장용기 제조업 외 2 종,"해수담수화설비 및 선박 부분품, 조선기자재"
(주)성산기계,경상남도 창원시 성산구 성주로137번길 31-8 (남산동) 외 1필지,변압기 제조업,변압방열기
(주)세아창원특수강,경상남도 창원시 성산구 적현로 147 (신촌동) 외 20필지,제강업,"선재,강봉,무계목 강관"
(주)세진파이프시스템,경상남도 창원시 진해구 웅천서로41번길 14 (제덕동) 외 1필지,액체 펌프 제조업 외 2 종,액체펌프제조업
(주)세코,경상남도 창원시 의창구 북면 운무로 856-12 외 2필지,주형 및 금형 제조업,금형제품
(주)솔엠시스텍,"경상남도 창원시 성산구 완암로 50, 테크동 9층 911호(성산동, SK테크노파크) 테크동 9층 911호 외 2필지",무기 및 총포탄 제조업 외 10 종,특수목적케이블 외
(주)승은테크,"경상남도 창원시 성산구 공단로21번길 35 (신촌동, (주)승은테크) 외 1필지",육상 금속 골조 구조재 제조업 외 1 종,각종 탱크류
(주)신광테크,경상남도 창원시 의창구 평산로8번길 37-27 (팔용동) 외 1필지,그 외 자동차용 신품 부품 제조업 외 3 종,T/HOUSING
(주)신진정공,경상남도 창원시 의창구 대산면 봉강가술로559번길 36 외 3필지,자동차 차체용 신품 부품 제조업 외 1 종,버스용 차체 부분품
(주)신화정공,"경상남도 창원시 의창구 죽전로 20, (팔용동 60-6) (팔용동) 외 1필지",자동차용 신품 조향장치 및 현가 장치 제조업,샤프트 외
(주)아이리스,경상남도 창원시 마산합포구 진북면 대티리 500번지 외 5필지,계면활성제 제조업 외 4 종,"금속표면처리제, 세척제, 금속표면가공"
(주)에스디이앤티 1공장,경상남도 창원시 마산회원구 자유무역5길 2 (봉암동) 외 1필지,절삭가공 및 유사처리업 외 1 종,가전부품
(주)에스에스에프엔비,"경상남도 창원시 의창구 차룡로48번길 44, 1동 4층 416호(팔용동) 1동 4층 416호 외 1필지",육류 포장육 및 냉동육 가공업 (가금류 제외),육류가공품
(주)에코스틸2공장,경상남도 창원시 진해구 남영로574번길 21 (남양동) 외 1필지,그 외 기타 금속가공업,"칼라강판,냉연강판"
(주)엔팩,"경상남도 창원시 마산회원구 봉암공단2길 22 (봉암동, 무학) 외 1필지","용기 세척, 포장 및 충전기 제조업","주류,음료 포장기계"
(주)엠비에스코퍼레이션,경상남도 창원시 의창구 차상로 180 (팔용동) 외 1필지,자전거 및 환자용 차량 제조업,자전거
(주)연암테크,경상남도 창원시 성산구 연덕로 36 (웅남동) 외 1필지,항공기용 부품 제조업 외 3 종,"항공기부품, LED조명등"
(주)영진프라스틱,"경상남도 창원시 마산회원구 봉암공단9길 11 (봉암동, 영진프라스틱) 외 2필지",포장용 플라스틱 성형용기 제조업,플라스틱제품
(주)예성기공,경상남도 창원시 성산구 신촌동 508-2번지 (3단지) 외 2필지,그 외 자동차용 신품 부품 제조업 외 3 종,그외기타자동차부품 등
(주)오대양글로벌,경상남도 창원시 마산회원구 내서읍 용담리 718-2번지 외 3필지,기타 가공 공작기계 제조업,기게부품
(주)오리엔탈마린텍(1공장),"경상남도 창원시 진해구 명제로 164 (명동, 오리엔탈정공(주)) (총 5 필지) 외 4필지",선박 구성 부분품 제조업,선박용 철구조물
(주)오리엔탈마린텍(2공장),"경상남도 창원시 진해구 명제로 186 (명동, 오리엔탈정공(주)) (총 19 필지) 외 18필지",선박 구성 부분품 제조업,선실.엔진케이싱
(주)오성기전,경상남도 창원시 마산합포구 진북면 농공단지로 15 (오성기전) 외 1필지,배전반 및 전기 자동제어반 제조업 외 1 종,슬라이드 커버
(주)원진비엠티,"경상남도 창원시 성산구 공단로21번길 34 (신촌동, (주)원진비엠티) (총 2 필지) 외 1필지",주형 및 금형 제조업,금형
(주)웨스코일렉트로드,"경상남도 창원시 성산구 공단로21번길 30, (신촌동 67-19) (신촌동) 외 1필지",그 외 기타 전기장비 제조업 외 1 종,전해설비 부품
(주)유성건업 제2공장,경상남도 창원시 마산합포구 진북면 연동로 154 외 4필지,콘크리트 관 및 기타 구조용 콘크리트 제품 제조업 외 1 종,방음벽
(주)유성건업 제3공장,경상남도 창원시 마산합포구 진북면 망곡리 13-1번지 외 3필지,아스팔트 콘크리트 및 혼합제품 제조업,아스콘제조
(주)유한정밀,"경상남도 창원시 성산구 공단로21번길 48 (신촌동, 유한정밀공장) 외 1필지","산업용 오븐, 노 및 노용 버너 제조업",제철소 연주설비 제작
(주)유한테크,"경상남도 창원시 성산구 월림로 17-15 (신촌동, (주)유한테크) 외 1필지",산업용 로봇 제조업,산업용 로봇
(주)이나인파워텍,"경상남도 창원시 마산회원구 내서읍 함마대로 2502-33, 제2동호 외 1필지",배전반 및 전기 자동제어반 제조업,"배전반, 분전반, 전동기제어반"
(주)인더스콘,"경상남도 창원시 의창구 반계로 33, 밸리동 2층 201호 (팔용동) 외 1필지",기타 전기 변환장치 제조업 외 1 종,"전동기제어기, 연료전지"
(주)일동전자,경상남도 창원시 의창구 대산면 가술산남로34번길 23 외 1필지,기타 가정용 전기기기 제조업,전자부품
(주)주승맨파워,경상남도 창원시 마산합포구 진북면 대티리 507번지 외 1필지,선박 구성 부분품 제조업,조선기자재
(주)진로소주,경상남도 창원시 마산합포구 진전면 평암로 200 (진로소주) (총 6 필지) 외 5필지,소주 제조업 외 1 종,"소주, 일반 증류수"
(주)진오텍,경상남도 창원시 의창구 동읍 죽동길46번길 15-13 ((주)진오텍) 외 2필지,일반철물 제조업 외 15 종,경첩 외
(주)창원,경상남도 창원시 의창구 동읍 동읍로224번길 22 (총 3 필지) 외 2필지,"전기회로 개폐, 보호장치 제조업 외 2 종","차단기부품(SHTH, 가대류)"
(주)창원레미콘,경상남도 창원시 의창구 대산면 가술리 658번지 외 3필지,레미콘 제조업,레미콘
(주)창원테크,경상남도 창원시 마산회원구 내서읍 중리공단로6길 50 ((주)세계산업) (총 2 필지) 외 1필지,공기 조화장치 제조업,"공작기계부품, 이동식 에어컨"
(주)청구환경프랜트,"경상남도 창원시 성산구 반월로 39-15 (신촌동, (주)청구환경프랜트) 외 1필지",산업용 송풍기 및 배기장치 제조업 외 4 종,공해방지시설
(주)청림건업,경상남도 창원시 마산합포구 진북면 망곡리 13-4 (연동로 89) 외 2필지,그 외 기타 분류 안된 비금속 광물제품 제조업,리바콘
(주)청사정공,경상남도 창원시 의창구 대산면 봉강가술로537번길 11 외 1필지,건설 및 채광용 기계장비 제조업 외 4 종,"중장비,지게차부품, 페달"
(주)코리아이엔지,"경상남도 창원시 성산구 남면로 219, 1동 1층 11호 (대원동) 외 2필지",절삭가공 및 유사처리업 외 1 종,"유공압부품, 산업설비부품,금속세척기"
(주)큐티엠 진북공장,경상남도 창원시 마산합포구 진북면 진북산업로 333-1 외 2필지,도장 및 기타 피막처리업 외 1 종,"도장제품, 선박구성부분품"
(주)태성산업,경상남도 창원시 성산구 반월로 10 (신촌동) 외 1필지,절삭가공 및 유사처리업,산업기계부품
(주)태진중공업,경상남도 창원시 진해구 죽곡로 146 (죽곡동) 외 1필지,육상 금속 골조 구조재 제조업 외 18 종,"체인콤프레샤, 레드싱피스"
(주)프리텍,경상남도 창원시 마산합포구 진북면 산단2길 46-6 (총 2 필지) 외 1필지,내연기관 제조업 외 8 종,"중장비부품,선박엔진부품,철도차량부품"
(주)한국야나세,경상남도 창원시 마산합포구 진북면 진북신촌로 64 ((주)한국야나세 제3공장) 외 1필지,주형 및 금형 제조업,금형
(주)한지아이에스,"경상남도 창원시 마산회원구 내서읍 광려천남로 59, 4층 418 (경남개발공사 아파트형공장) 외 3필지","유인 항공기, 항공우주선 및 보조장치 제조업 외 3 종","비행선, 낙하산 보조기구"
(주)한진폴리텍,경상남도 창원시 마산합포구 진북면 대티1길 53 (총 3 필지) 외 2필지,"플라스틱 선, 봉, 관 및 호스 제조업 외 7 종","플라스틱 및 합성고무 관, 조명장치 등"
(주)현대정밀,경상남도 창원시 마산합포구 진북면 신촌리 9-5번지 외 1필지,기어 및 동력전달장치 제조업,"R/SPRING ASSY,IDLER ASSY"
(주)현대프라임창호,"경상남도 창원시 마산합포구 진동면 태봉1길 45, 외 1필지","금속 문, 창, 셔터 및 관련제품 제조업 외 1 종","샷시, 금속문 등"
(주)화신케미칼,경상남도 창원시 의창구 차룡단지로 196 (팔용동) (총 2 필지) 외 1필지,도장 및 기타 피막처리업,전자렌지및 가스오븐렌지부품도장
FABTECH,경상남도 창원시 마산합포구 진북면 진북산업로 465-1 (총 2 필지) 외 1필지,육상 금속 골조 구조재 제조업,건축용 구조물
HSD엔진(주),경상남도 창원시 성산구 공단로 67 (신촌동) 외 2필지,내연기관 제조업 외 4 종,선박엔진외
KAMES(카메스),"경상남도 창원시 성산구 남면로 219, 1동 1층 6호 (대원동) 외 2필지",금속 절삭기계 제조업,"금속절삭가공기계, 자동검사기"
SJ LEAD TECH,경상남도 창원시 마산회원구 내서읍 용담리 654-0번지 외 2필지,그 외 기타 전자부품 제조업 외 1 종,리드프레임
SMC,"경상남도 창원시 성산구 공단로21번길 46 (신촌동, 경일정밀) 외 1필지",절삭가공 및 유사처리업,엘리베이터부품
SNT중공업(주),경상남도 창원시 성산구 남면로 599 (외동) 외 2필지,금속 단조제품 제조업 외 22 종,"자동차부품,공작기계"
SNT중공업(주) 3공장,경상남도 창원시 성산구 남면로 319 (대원동) 외 2필지,강주물 주조업 외 8 종,주물제련
STX중공업(주) 창원1공장,"경상남도 창원시 성산구 적현로 222 (신촌동, STX중공업(주)) 외 3필지",내연기관 제조업 외 2 종,선박기자재
WESO(위소),경상남도 창원시 의창구 대산면 봉강가술로 543 (위소) 외 1필지,금속 절삭기계 제조업 외 2 종,"산업기계케이스, 컨베어 장치"
가야정공,경상남도 창원시 의창구 동읍 주남로128번길 17 외 1필지,액체 펌프 제조업,"펌프,압축기"
강림중공업(주),"경상남도 창원시 성산구 연덕로 76 (웅남동, 강림중공업(주)) (총 2 필지) 외 1필지",육상 금속 골조 구조재 제조업 외 6 종,선박용 및 산업용 보일러 등
거산마이크로,경상남도 창원시 의창구 대산면 진산대로260번길 20 (동우엠택) 외 2필지,주형 및 금형 제조업,IT MODULE 금형
건화산업,경상남도 창원시 마산회원구 봉암공단7길 43 (봉암동) 외 1필지,기타 구조용 금속제품 제조업,철구조물
경일정밀,"경상남도 창원시 성산구 공단로21번길 46 (신촌동, 경일정밀) 외 1필지","고무, 화학섬유 및 플라스틱 성형기 제조업 외 1 종",플라스틱 성형가공기
고려메탈(주),"경상남도 창원시 성산구 반월로 28 (양곡동, (주)고려ENG) 외 1필지",그 외 기타 일반목적용 기계 제조업 외 1 종,"와이어로프 슬링, 케이블레이드 그로맷"
고려용접봉(주) 창원공장,"경상남도 창원시 성산구 공단로 704 (성주동, 고려용접봉(주)) (총 2 필지) 외 1필지",그 외 기타 분류 안된 금속 가공 제품 제조업 외 1 종,용접봉
고려정밀공업(주),경상남도 창원시 의창구 북면 천주로 829-88 외 1필지,금속 절삭기계 제조업,산업기계부품
광림조선,"경상남도 창원시 마산합포구 진북면 진북산업로 599, 광림조선(대티리419) 외 1필지",합성수지선 건조업,FRP선박
광명기계,경상남도 창원시 마산회원구 내서읍 중리공단로 88 (광명) 외 1필지,금속 절삭기계 제조업,금속
광진정밀(주),경상남도 창원시 마산회원구 내서읍 숲속로 85 (대아전자(주)) 외 6필지,정형외과용 및 신체보정용 기기 제조업 외 1 종,광학렌즈 연마기 및 Touch Screen panel
그린하우스,경상남도 창원시 의창구 동읍 다호리 340-1 외 1필지,빵류 제조업,"창원단감빵, 주남오리빵"
금양유통 창원,경상남도 창원시 마산합포구 진북면 이목리 339-1 외 1필지,기타 과실ㆍ채소 가공 및 저장 처리업,"다진마늘, 양파"
금화테크윈,"경상남도 창원시 성산구 공단로21번길 4 (신촌동, 금화공업사) 외 1필지",산업용 트럭 및 적재기 제조업 외 5 종,"TKL COVER, D/SHAFT"
남광주재산업(주)진해지점,"경상남도 창원시 진해구 남의로 7 (남양동, 남광주제산업(주)) 외 2필지",그 외 기타 분류 안된 비금속 광물제품 제조업 외 7 종,"p.c.s, 규사, 주물부자재"
