회사명,종업원수,생산품,용지면적(제곱미터),제조시설면적(제곱미터),부대시설면적(제곱미터),공장대표주소,도로명주소,업종명,년도,분기,위도,경도
동은금속,,,1983,544,177.46,경상남도 김해시 주촌면 내삼리 1231-9,경상남도 김해시 주촌면 서부로1499번길 49-57,"탭, 밸브 및 유사장치 제조업",2015,1,35.23110481,128.8136197
백배산업,,,0,293.44,0,경상남도 김해시 한림면 안하리 522-1,경상남도 김해시 한림면 안곡로 546,구조용 금속판제품 및 금속공작물 제조업 외 2 종,2015,1,35.30391904,128.8337805
범아산업,,,0,662.25,1321.75,경상남도 김해시 진례면 송현리 1055-4,경상남도 김해시 진례면 고모로180번길 109-27,산업용 로봇 제조업 외 1 종,2015,1,35.24147634,128.7787366
보광라이팅,,,0,103.24,0,경상남도 김해시 주촌면 망덕리 563-1,경상남도 김해시 주촌면 소망길 57,금속 조립구조재 제조업 외 2 종,2015,1,35.21826652,128.8325068
비오씨(주),,,0,630.24,0,경상남도 김해시 생림면 나전리 320-2,경상남도 김해시 생림면 상동로 30-50,선박 구성부분품 제조업,2015,1,35.2944864,128.8810279
삼공기전,,,904,492.8,3.75,경상남도 김해시 주촌면 망덕리 576-2,경상남도 김해시 주촌면 골든루트로130번길 40,배전반 및 전기자동제어반 제조업,2015,1,35.21918902,128.8318393
삼부정밀화학(주),,,5328,1636.87,729.83,경상남도 김해시 주촌면 원지리 1093,경상남도 김해시 주촌면 서부로1637번길 167,"플라스틱 필름, 시트 및 판 제조업",2015,1,35.24901116,128.8302316
삼부정밀화학(주),,,3156,1401.4,279.52,경상남도 김해시 주촌면 내삼리 934-6,경상남도 김해시 주촌면 서부로1499번길 26-19 (총 3 필지),"플라스틱 필름, 시트 및 판 제조업",2015,1,35.23261895,128.8166867
삼원목재,,,0,444,239.4,경상남도 김해시 한림면 장방리 541,경상남도 김해시 한림면 한림로515번길 111-8,일반 제재업,2015,1,35.32335668,128.7929168
삼원목재,,,4767,444,239.4,경상남도 김해시 한림면 장방리 541,경상남도 김해시 한림면 한림로515번길 111-8,일반 제재업,2015,1,35.32335668,128.7929168
삼정EPS,,,4639,1607.26,290.45,경상남도 김해시 한림면 안곡리 623-18,경상남도 김해시 한림면 안곡로 271-27,도장 및 기타 피막처리업,2015,1,35.28575986,128.8502956
삼주정밀화학(주),,,3309,2381.03,368.35,경상남도 김해시 진영읍 의전리 266-2,경상남도 김해시 진영읍 서부로346번길 28-4,합성수지 및 기타 플라스틱물질 제조업,2015,1,35.27241683,128.7564892
삼회산업(주),,,2407,1112.25,717.75,경상남도 김해시 주촌면 농소리 629-3,경상남도 김해시 주촌면 골든루트로66번길 48-2,광학렌즈 및 광학요소 제조업 외 7 종,2015,1,35.21250045,128.8358993
세영정밀,,,945,471.8,8.75,경상남도 김해시 주촌면 덕암리 878-1,경상남도 김해시 주촌면 덕암리 878-1번지,"금속 문, 창, 셔터 및 관련제품 제조업",2015,1,35.25666674,128.8210729
세영테크,,,921,471.25,12,경상남도 김해시 주촌면 덕암리 876-2,경상남도 김해시 주촌면 서부로1637번안길 17-12,"금속 문, 창, 셔터 및 관련제품 제조업",2015,1,35.25688034,128.8208439
신우중공업주식회사,,,0,302.5,40,경상남도 김해시 한림면 명동리 1177,경상남도 김해시 한림면 김해대로 1102-21,금속 조립구조재 제조업 외 10 종,2015,1,35.29480891,128.8035342
신한유도가열,,,4558,820.76,177,경상남도 김해시 상동면 우계리 842,경상남도 김해시 상동면 상동로 263-32,"산업용 오븐, 노 및 노용 버너 제조업",2015,1,35.30347471,128.898158
아이엔테코(주),,,3365,664.58,187.47,경상남도 김해시 한림면 병동리 843-13,경상남도 김해시 한림면 김해대로916번길 78-1,컨베이어장치 제조업,2015,1,35.2871428,128.7870226
용마산업(주),,,2438,492,230,경상남도 김해시 진례면 고모리 110,경상남도 김해시 진례면 고모로 596-35,산업용 비경화고무제품 제조업 외 2 종,2015,1,35.27737316,128.7781435
워터텍,,,1234,405,90,경상남도 김해시 상동면 우계리 610-1,경상남도 김해시 상동면 상동로375번길 171-15,선박 구성부분품 제조업,2015,1,35.31710126,128.9021588
이레엔텍(주),,,0,495,84.48,경상남도 김해시 한림면 장방리 683-3,경상남도 김해시 한림면 한림로515번길 167,기체 여과기 제조업,2015,1,35.32547066,128.7896803
일흥하이텍(주),,,0,599.06,85.25,경상남도 김해시 안동 422-1,경상남도 김해시 김해대로2611번길 41 (안동),그외 기타 자동차 부품 제조업,2015,1,35.23257562,128.9117146
조은기계,,,958,313.6,45,경상남도 김해시 한림면 명동리 498-2,경상남도 김해시 한림면 명동로 62-20,금속압형제품 제조업,2015,1,35.2995046,128.817225
주식회사 스마트아이디어,,,455,455,0,경상남도 김해시 주촌면 내삼리 1231-9,경상남도 김해시 주촌면 서부로1499번길 49-57,,2015,1,35.23110481,128.8136197
주식회사 에스디엘 김해지점,,,3966,2485.22,376.8,경상남도 김해시 주촌면 농소리 625-2,경상남도 김해시 주촌면 골든루트로129번길 19,그외 기타 일반목적용 기계 제조업 외 2 종,2015,1,35.21648184,128.8260944
주식회사 티오피에스,,,12641.2,6630.8,2850.25,경상남도 김해시 주촌면 농소리 625-2,"경상남도 김해시 주촌면 골든루트로129번길 19, F-3",금속 절삭기계 제조업 외 2 종,2015,1,35.21648184,128.8260944
주식회사비엠,,,0,512,60,경상남도 김해시 주촌면 내삼리 708,경상남도 김해시 주촌면 서부로1499번길 16,생물학적 제제 제조업 외 2 종,2015,1,35.23254881,128.8189878
주식회사정우,,,4516,812.29,210,경상남도 김해시 한림면 가산리 549,경상남도 김해시 한림면 가동로 69-22,플라스틱 창호 제조업,2015,1,35.32752871,128.762009
한농쏘텍(주),,,0,489.2,63,,경상남도 김해시 상동면 소락로 224-21,농업 및 임업용 기계 제조업,2015,1,35.3018877,128.9020667
한발매스테크(주),,,23793.6,11430.34,3302.18,경상남도 김해시 주촌면 농소리 630-1,경상남도 김해시 주촌면 골든루트로66번길 46,기체 여과기 제조업 외 1 종,2015,1,35.21226054,128.8353666
한신공압,,,381,114,35.4,경상남도 김해시 진례면 산본리 164,경상남도 김해시 진례면 고모로 17,기체 펌프 및 압축기 제조업,2015,1,35.22982467,128.7675212
(주)광진엔지니어링,,,5889,1989,634.2,경상남도 김해시 상동면 묵방리 793-3,경상남도 김해시 상동면 소락로 130-20,선박 구성부분품 제조업,2015,1,35.29352713,128.9018139
(주)금동,,,0,310,133.2,경상남도 김해시 진영읍 의전리 343-2,경상남도 김해시 진영읍 서부로396번길 30-19,가공 및 재생 플라스틱원료 생산업,2015,1,35.2691698,128.7512691
(주)다양테크,,,881.1,594,231,경상남도 김해시 안동 539-33,경상남도 김해시 김해대로2596번길 23-5 (안동),선박 구성부분품 제조업,2015,1,35.22694206,128.9109015
(주)대신에스엔씨,,,2859.1,1806.08,192.78,경상남도 김해시 진영읍 본산리 307-2,경상남도 김해시 진영읍 본산로 262,그외 기타 자동차 부품 제조업,2015,1,35.3155401,128.7541405
(주)대운전기,,,4873.5,4056,825,경상남도 김해시 진영읍 하계리 779-1,경상남도 김해시 진영읍 하계로240번길 209-31,배전반 및 전기자동제어반 제조업 외 4 종,2015,1,35.27699636,128.7400674
(주)동산업,,,0,262.5,42.62,경상남도 김해시 한림면 퇴래리 259,경상남도 김해시 한림면 김해대로927번길 204,동주물 주조업,2015,1,35.30528382,128.7893172
(주)동아풍력,,,4453,1435.5,505.65,경상남도 김해시 한림면 명동리 1203-1,경상남도 김해시 한림면 김해대로 1102-96,산업용 송풍기 및 배기장치 제조업 외 2 종,2015,1,35.29008537,128.8024069
(주)동진산업,,,692,324.56,70.65,경상남도 김해시 주촌면 내삼리 716-7,경상남도 김해시 주촌면 서부로1499번길 13-3,금속 열처리업,2015,1,35.23178629,128.8186333
(주)백광에스엠씨,,,0,266.64,72.91,경상남도 김해시 한림면 안곡리 531,경상남도 김해시 한림면 안곡로 350-1,저장용 및 위생용 플라스틱제품 제조업 외 1 종,2015,1,35.29225036,128.847569
(주)삼화타이어,,,1463.3,564.2,461.74,경상남도 김해시 진영읍 본산리 306-2,경상남도 김해시 진영읍 본산로 240,타이어 재생업,2015,1,35.31599644,128.7515363
(주)석진이엔티,,,4432.6,1835,311.5,경상남도 김해시 진영읍 죽곡리 20-1,경상남도 김해시 진영읍 서부로179번길 39-38,그외 기타 분류안된 금속가공제품 제조업,2015,1,35.28550137,128.7697932
(주)세창스틸,,,3180,1151.55,99.6,경상남도 김해시 한림면 가산리 644-1,경상남도 김해시 한림면 가산로 36,그외 기타 1차 철강 제조업,2015,1,35.32088029,128.7606117
(주)신화산업,,,7888.3,3511.66,597.06,경상남도 김해시 생림면 나전리 690,경상남도 김해시 생림면 나전로161번길 135,그외 기타 자동차 부품 제조업 외 1 종,2015,1,35.30172145,128.8748352
(주)아이엠씨,,,3727,1202.7,254.24,경상남도 김해시 한림면 병동리 852-7,경상남도 김해시 한림면 김해대로916번길 104-40,도장 및 기타 피막처리업,2015,1,35.28522897,128.787035
(주)에스티산업,,,0,328.8,180.48,경상남도 김해시 주촌면 원지리 1192-2,경상남도 김해시 주촌면 서부로1637번길 105,구조용 금속판제품 및 금속공작물 제조업,2015,1,35.24555793,128.8328873
(주)에스피스틸,,,1616,528,66,경상남도 김해시 한림면 장방리 764-1,경상남도 김해시 한림면 장방로 232-25,금속 조립구조재 제조업 외 7 종,2015,1,35.32706863,128.77855
(주)엔보이비젼,,,3300,1364.05,383.35,경상남도 김해시 주촌면 농소리 626-3,경상남도 김해시 주촌면 농소리 626-3번지,그외 기타 의료용 기기 제조업,2015,1,35.21612402,128.8355049
(주)연합화스너,,,20588.5,3035.9,12336.2,경상남도 김해시 주촌면 골든루트로66번길 48-5,경상남도 김해시 주촌면 농소리 629-6번지 (주)연합화스너,금속파스너 및 나사제품 제조업,2015,1,35.21302994,128.8367617
(주)영안화공,,,6779,2896,1098.98,경상남도 김해시 주촌면 내삼리 1076,경상남도 김해시 주촌면 서부로1541번안길 75,산업용 비경화고무제품 제조업 외 4 종,2015,1,35.23404963,128.8090586
(주)영안화공,,,6779,2896,1098.98,경상남도 김해시 주촌면 내삼리 1076,경상남도 김해시 주촌면 서부로1541번안길 75,산업용 비경화고무제품 제조업 외 5 종,2015,1,35.23404963,128.8090586
(주)이진피앤지,,,876,480,0,경상남도 김해시 진례면 담안리 920,경상남도 김해시 진례면 담안리 923번지,"플라스틱 포대, 봉투 및 유사제품 제조업",2015,1,35.25838074,128.7636535
(주)조광포장산업,,,0,990.14,530.1,경상남도 김해시 한림면 명동리 1207-3,경상남도 김해시 한림면 김해대로 1102-98,"플라스틱 포대, 봉투 및 유사제품 제조업",2015,1,35.28994532,128.801907
(주)케이.티.씨,,,5971,882,877.97,경상남도 김해시 상동면 우계리 1043,경상남도 김해시 상동면 상동로197번길 2-24,컨베이어장치 제조업 외 1 종,2015,1,35.3026246,128.8955575
(주)코셉,,,24742,4018.96,0,경상남도 김해시 진영읍 진영리 5-2,경상남도 김해시 진영읍 본산로 92 (총 5 필지),그외 기타 일반목적용 기계 제조업,2015,1,35.31212872,128.7428846
(주)코스,,,1943,669.41,167.77,경상남도 김해시 한림면 신천리 300-17,경상남도 김해시 한림면 김해대로1538번길 57-75,"플라스틱 필름, 시트 및 판 제조업",2015,1,35.27150913,128.8426587
(주)티엔에스,,,0,765,70,경상남도 김해시 한림면 안하리 546-2,경상남도 김해시 한림면 안곡로 519,선박 구성부분품 제조업,2015,1,35.30305583,128.8361242
(주)평진,,,0,1697,328.2,경상남도 김해시 주촌면 농소리 628-6,경상남도 김해시 주촌면 골든루트로66번길 83,내연기관 제조업 외 3 종,2015,1,35.2152105,128.8379789
(주)하이젠텍,,,0,20,27.1,경상남도 김해시 어방동 607 인제대학교,"경상남도 김해시 인제로 197, F동 1004호 (삼방동)",그외 기타 일반목적용 기계 제조업,2015,1,35.24857854,128.9037365
(주)한동테크,,,0,375,84,경상남도 김해시 진영읍 우동리 274,경상남도 김해시 진영읍 하계로138번길 45,항공기용 부품 제조업 외 4 종,2015,1,35.28238258,128.7197743
212테크,,,736,361.6,133.28,경상남도 김해시 진영읍 하계리 264-1,경상남도 김해시 진영읍 하계로 251-24,그외 기타 플라스틱 제품 제조업,2015,1,35.2880261,128.7297449
M.O.S,,,0,828,203,경상남도 김해시 한림면 장방리 816-1,경상남도 김해시 한림면 장방로327번길 57,선박 구성부분품 제조업,2015,1,35.33022029,128.7812703
SB테크,,,1543,928.64,443.5,경상남도 김해시 어방동 1061-17,경상남도 김해시 분성로541번길 46-18 (어방동),주형 및 금형 제조업,2015,1,35.23971971,128.9059109
가산기업,,,883,454.3,40.52,경상남도 김해시 진영읍 하계리 264,경상남도 김해시 진영읍 하계로 251-30,그외 기타 플라스틱 제품 제조업,2015,1,35.28834791,128.7296893
광덕후직물공업사,,,3475,564,121.2,경상남도 김해시 생림면 나전리 544-1,경상남도 김해시 생림면 나전로 123,편조원단 제조업,2015,1,35.29728785,128.8751217
금석테크,,,928,434,49.8,경상남도 김해시 진영읍 하계리 269-2,경상남도 김해시 진영읍 하계로 247-18,그외 기타 플라스틱 제품 제조업,2015,1,35.28768288,128.7295912
금호산업(주),,,5165,1641,339.6,경상남도 김해시 진례면 신월리 466-3,경상남도 김해시 진례면 서부로826번길 24,"플라스틱 포대, 봉투 및 유사제품 제조업",2015,1,35.22894723,128.7616411
대동중공업(주),,,0,7713.44,6474.56,경상남도 김해시 진영읍 진영리 5-2,경상남도 김해시 진영읍 본산로 92 (총 5 필지),그외 기타 특수목적용 기계 제조업 외 1 종,2015,1,35.31212872,128.7428846
대진하이시스,,,2314,627,651.84,경상남도 김해시 상동면 매리 607-29,경상남도 김해시 상동면 동북로437번길 138-38,유압기기 제조업,2015,1,35.30250474,128.9596392
대호정기(주),,,6706.7,6230.24,844.16,경상남도 김해시 주촌면 망덕리 872-7번지 D-7,경상남도 김해시 주촌면 골든루트로130번길 79,"전기회로 개폐, 보호 및 접속 장치 제조업",2015,1,35.22237232,128.8286635
부산경남고압가스공업협동조합,,,1402,487.5,258,경상남도 김해시 진영읍 죽곡리 165-5,경상남도 김해시 진영읍 서부로179번길 24,기타 물품취급장비 제조업,2015,1,35.28351865,128.7708961
세원금속(주),,,8275,3637.38,1513.44,경상남도 김해시 주촌면 내삼리 914,경상남도 김해시 주촌면 서부로1499번길 25-54,자동차 엔진용 부품 제조업 외 4 종,2015,1,35.2300662,128.8172059
